stock_code,year,quarter,gics_sector,총자산증가율,유동자산증가율,매출액순이익률,매출총이익률,자기자본순이익률,매출채권회전율,재고자산회전율,총자본회전율,유형자산회전율,매출원가율,부채비율,유동비율,자기자본비율,당좌비율,비유동자산장기적합률,순운전자본비율,차입금의존도,현금비율,유형자산,무형자산,무형자산상각비,유형자산상각비,감가상각비,총자본영업이익률,총자본순이익률,유보액/납입자본비율,총자본투자효율,매출액증가율,순이익증가율,영업이익증가율,credit_spread,kosdaq_return,gdp_growth_yoy,usdkrw_chg,vix_avg,cpi_yoy,label
000250,2015,ANNUAL,Health Care,0.293839298989594,0.10367335006306012,0.7117918850707371,1.4194720021485758,1.8628047854393979,0.873687854835109,0.5851290522326741,1.9016720891541312,1.9016720891541312,-1.0971998644176628,-0.4599165423026544,0.9967051470028804,0.6585359760614207,0.9933546604955873,1.2055062108927541,0.45894205937291166,-0.11938758769363528,1.445258977694291,0.7370878272658086,1.1976957937076733,291937762.0,3927885640.0,4219823402.0,3.120432021039279,2.6184994618595177,0.25758224531692736,2.6121997409703543,0.3427411334411867,-0.027698063441706933,-0.009417000775148662,0.3758,0.5704,3.6,-1.8836,17.0333,0.9205,0
000250,2016,ANNUAL,Health Care,0.6225751988877753,0.6629774139381633,0.5295235001776796,1.3842186735363846,1.4369177310858534,0.7870173615483372,0.6382244319104923,1.9082518903920413,1.9082518903920413,-1.0673220058781332,-0.4543874859158998,0.9594525502346629,0.6468006367712534,0.9873485615306808,1.2055062108927541,0.5182944091465203,-0.06701189027399207,1.750606953825689,0.7081485361627634,1.993465931527296,398136105.0,4959428567.0,5357564672.0,3.2999541286966694,2.022335085588441,0.32831949155044937,2.016725474203837,0.4219458127349622,-0.09418563471498907,0.15835066400504746,0.4344,-7.3061,2.8,10.2344,14.0979,1.4514,0
000250,2016,H1,Health Care,0.1659856560962125,0.10095301907831793,0.8123366504300159,1.3759436544909822,0.44547273999317966,-0.2605045818706068,-0.1436452259725846,-0.045191253510537585,-0.045191253510537585,-1.0603087717188786,-0.47065300782982017,1.053939071393953,0.6816310687638713,1.0596746755568955,1.194169131489811,0.4683618066975914,-0.10414445415186188,1.7302797702642285,0.7300476767955046,1.5202525442820602,193893783.0,2377206890.0,2571100673.0,0.7411298305285833,0.6746032655604687,0.32448908392541503,0.6705537650708125,0.4219458127349622,-0.09418563471498907,0.15835066400504746,0.4607,-1.9306,3.9,0.971,15.6759,0.8406,0
000250,2016,Q1,Health Care,-0.06465041673932319,-0.01829550626179725,0.7326389176547656,1.4393120373333517,0.377521699747015,-0.27790573710783223,-0.1638115687056758,-0.07625988637826747,-0.07625988637826747,-1.1140146671045503,-0.45585284957776095,0.9877768804598461,0.6499005041513899,1.000019400038277,1.2110096056535757,0.4613226088512604,-0.1074699849482213,1.544332134702277,0.7322521663438757,1.2254739119092117,94727918.0,1175620849.0,1270348767.0,0.6831369401002786,0.5713733367616283,0.29065717225076804,0.567443333440629,0.4219458127349622,-0.09418563471498907,0.15835066400504746,0.4736,0.8837,3.0,-1.5785,20.4862,0.8593,0
000250,2016,Q3,Health Care,0.3916051384818392,0.29027155184053194,0.7683367895160002,1.4080829141606284,0.4032453168547205,-0.2774257754013998,-0.15984951449531776,-0.06526136474108292,-0.06526136474108292,-1.0875473983047044,-0.4669342004694648,1.121308428826423,0.6735852137765985,1.1236961924325644,1.1322833809896835,0.4928330990521741,-0.13162486705279794,1.9149006791758014,0.7321262541598043,1.7193985137920649,293982586.0,3636079060.0,3930061646.0,0.723005292056369,0.6135991498697058,0.34324593756487126,0.6096202666824749,0.4219458127349622,-0.09418563471498907,0.15835066400504746,0.4111,0.9065,3.0,-5.8728,13.2339,0.7351,0
000250,2017,ANNUAL,Health Care,0.865673185474003,0.4300034999468406,0.7588006028957791,1.3551822336084838,1.8633091278155107,0.897250683601307,0.6106125725699545,1.7848800877849487,1.7848800877849487,-1.042713077336919,-0.47111424956268283,1.3717403852533636,0.6826324494204319,1.3803712426993404,2.782055632404431,0.5622557071729857,-0.13374567811739124,2.655245893537679,0.6504233278859023,3.226243096825625,430631380.0,5819783117.0,6250414497.0,3.1223712293033894,2.6449008178502496,0.4411270288804027,2.638570535210959,0.3392896553433712,0.35360025273105483,0.08085847873794624,0.5526,22.3032,3.2,-6.5667,10.3079,1.441,0
000250,2017,H1,Health Care,0.16657878260952272,0.08261926288059658,0.7699712153441506,1.3299857380367115,0.4079915804736417,-0.2589462088283046,-0.165266852229623,-0.06553322913750279,-0.06553322913750279,-1.0213585738043087,-0.458263690647728,1.0227373866987557,0.6550166709241191,1.022461696298901,2.782055632404431,0.524966747521555,-0.043467378821302374,2.074053634127502,0.6771722029534702,2.5351152287597984,195096303.0,2862538894.0,3057635197.0,0.6761627155623555,0.6146902993133275,0.37663535358860933,0.6107101530304947,0.29545549980487223,0.024147923429637508,0.03410261756898022,0.526,8.0351,3.0,2.1055,11.4263,1.9214,0
000250,2017,Q1,Health Care,0.0025383998867228286,0.011596291565699492,0.801663556634956,1.4419809089915496,0.43306252845305915,-0.2749676700022142,-0.16506252573238292,-0.06576375235811818,-0.06576375235811818,-1.116276585992863,-0.44640623750192665,0.9118516312115339,0.6300464466965487,0.9389817000179983,2.782055632404431,0.5098177572910307,-0.06401922276667835,1.859896034749201,0.6874292604726887,2.054334199430481,98373504.0,1418873493.0,1517246997.0,0.7797808128393967,0.6414553268603166,0.35161662092595974,0.6374441978474937,0.5119883841870254,0.1729318588298193,0.22369619415243006,0.4755,-1.9258,3.5,-7.6458,11.6919,2.1997,0
000250,2017,Q3,Health Care,0.4287287546601056,0.3289993378960843,0.9191094148189909,1.3467037488469817,0.5383350144158282,-0.2723315813984615,-0.14023687959856312,-0.02138197817340012,-0.02138197817340012,-1.0355274021593948,-0.46530364507274613,1.1833876382009663,0.6700729795878724,1.1966810984804812,2.782055632404431,0.5760653517957084,-0.07279773174819654,2.2222204359710767,0.6609275617683166,2.8360793922894025,302916315.0,4326202085.0,4629118400.0,0.8945599247360864,0.7993691293630403,0.41058857039747976,0.795175202081241,0.691321810299997,0.2906126716558939,0.2961380409724667,0.5418,-2.4244,4.1,0.623,10.9443,2.2185,0
000250,2018,ANNUAL,Health Care,0.7805228031954853,0.25090083082504905,0.4382867462176321,1.317728765012204,1.0829179324210843,0.9758494138835809,0.5961708181840055,1.51594191381576,1.51594191381576,-1.0109705588120899,-0.38326578600036637,0.6698152260138053,0.5047855050632527,0.7186962814177411,2.782055632404431,0.40060833556735415,-0.05566881705559134,1.1257462003676055,0.7668503412686815,3.4067968438675167,481237359.0,5821313818.0,6302551177.0,1.543752349915948,1.4444624060599363,0.5121994306894182,1.4395217300301468,-0.026007712902655026,-0.27275554581788175,-0.3798279411076503,0.461,-17.8311,3.5,0.4853,21.0537,1.787,0
000250,2018,H1,Health Care,0.08879010481890245,-0.09246398908005464,0.7457321978895407,1.4126419467804685,0.33878073080074583,-0.2750965936888589,-0.18272773722038624,-0.1245172577352765,-0.1245172577352765,-1.0914112641311384,-0.4769260464370475,1.1372142996205232,0.6953160964403856,1.1381925159799104,3.014382665178648,0.488397834638143,-0.13399759311181772,1.9948090963488012,0.7240401344491928,3.3556275456793543,240768546.0,2852485724.0,3093254270.0,0.6837171434705628,0.5299560484963729,0.5416956780828471,0.5260739891073214,0.13529358115577556,0.006815771658714955,0.13211325507496738,0.6136,-6.0694,3.3,5.1758,15.3375,1.4922,0
000250,2018,Q1,Health Care,-0.011822620496669177,0.08896128758612995,0.6732159734310825,1.3577326633209799,0.3057821957342972,-0.28314259386180674,-0.16948040889181182,-0.1253699462682905,-0.1253699462682905,-1.0448746144502863,-0.45513768127851373,1.2654596305536205,0.648386690604677,1.2910295957210403,2.782262366889334,0.5727815065942797,-0.13942442935088356,2.1174538552807536,0.6332461319394284,3.29708365899538,121027535.0,1413459712.0,1534487247.0,0.5976490674327246,0.47257677787009544,0.5081843749360966,0.4687611397259202,0.1627043327944899,-0.07428066196244067,-0.06047764440404168,0.5439,9.1017,3.2,-0.4573,17.3548,1.0767,0
000250,2018,Q3,Health Care,0.1769935106178166,-0.21836337132865713,0.7997089626201712,1.4080388792334697,0.35531800765323684,-0.30310420722497455,-0.18289793504560992,-0.13501158454404463,-0.13501158454404463,-1.0875100778763582,-0.4885641306540241,1.2237732742044547,0.7210877618959289,1.2187159041405546,3.050419322907605,0.4792029336560999,-0.13789350898836655,1.5358974700785215,0.765694818982109,3.264869705005754,351637709.0,4319405806.0,4671043515.0,0.5589205003791837,0.5599315685262413,0.5267217436437499,0.5560148099969866,-0.30093988108817166,-0.13951544175958572,-0.22256246505253569,0.5906,0.495,2.6,-0.8024,12.8568,1.5463,0
